http://45.114.142.178:80,1.2286159992218018
http://51.195.40.233:28003,1.3690513372421265
http://172.188.122.92:80,1.4499796628952026
http://51.195.40.233:28003,1.4960271120071411
http://194.183.190.10:8080,1.5432013273239136
http://45.129.141.143:3128,1.574902057647705
http://15.235.10.43:28003,1.6177209615707395
http://45.140.143.77:18080,1.6768044233322144
http://45.140.143.77:18080,1.7337669134140017
http://45.140.143.77:18080,1.776950120925903
http://45.140.143.77:18080,1.832324504852295
http://15.235.9.224:28003,2.065969944000244
http://34.143.143.61:7777,2.1244086027145386
http://95.47.238.254:3128,2.138801336288452
http://15.235.9.224:28003,2.310759425163269
http://34.143.143.61:7777,2.35612154006958
http://185.133.213.86:8074,2.4174187183380127
http://49.229.100.235:8080,2.449453353881836
http://38.180.2.107:3128,2.497377872467041
http://134.199.157.223:30000,2.50547468662262
http://45.186.6.104:3128,2.668331503868103
http://9.223.187.19:3128,2.7382794618606567
http://38.22.17.50:3128,2.7851966619491577
http://178.128.84.34:8888,2.8560959100723267
http://58.240.211.250:7890,3.03576397895813
http://36.103.180.245:8888,3.1441457271575928
http://219.135.229.197:7890,3.161942720413208
http://15.235.53.20:28003,3.173064947128296
http://15.235.10.31:28003,3.211691379547119
http://159.69.57.20:8880,3.2343863248825078
http://139.224.225.66:6847,3.3202513456344604
http://39.107.249.241:3883,3.4290568828582764
http://159.69.57.20:8880,3.661306142807007
http://15.235.53.20:28003,3.7862966060638423
http://43.138.211.50:3129,3.817708134651184
http://9.223.187.19:3128,4.037373423576355
http://38.65.172.81:999,4.08314049243927
http://15.235.53.20:28003,4.118008255958557
http://159.69.57.20:8880,4.164815068244934
http://15.235.10.43:28003,4.208276867866516
http://114.214.168.11:4780,4.2155046463012695
http://39.107.249.241:3883,4.4016488790512085
http://193.95.53.131:7788,4.516442894935608
http://43.138.211.50:3129,4.752619624137878
http://31.44.91.218:8080,4.92304003238678
http://38.180.2.107:3128,5.163635611534119
http://146.56.142.114:1080,5.230333685874939
http://218.98.160.110:12798,5.624308228492737
http://134.199.157.223:30001,5.864111661911011
http://143.198.35.225:3128,6.136013627052307
http://1.202.174.38:80,7.194237232208252
http://143.198.35.225:3128,7.477862000465393
http://143.198.35.225:3128,7.5403831005096436
http://204.157.185.2:999,8.620570659637451
http://157.15.0.160:7777,9.494073867797852
http://64.176.35.119:7891,14.410929918289185
